Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.728078340353565e9""], [""1.728078340353755e9""]]","[[""1.728078347311554e9""], [""1.728078347312947e9""]]","[Float64[], Float64[]]","[[0.16], [0.16]]",0.16,0.20006799697875977,0.3600679969787598,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.728078347513327e9""], [""1.728078347513479e9""]]","[[""1.728078347690524e9""], [""1.728078347644189e9""]]","[Float64[], [0.0763]]","[[0.16], [0.13070988655090332]]",0.16,0.0009047985076904297,0.16090479850769043,"[0.5075000000000002, 0.5045850000000002, 1.011225, 1.008775, 0.5025000000000002, 0.5370850000000003, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 1.0122750000000003, 1.0093400000000001, 0.5025000000000002, 0.5370850000000003, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 1.0170150000000002, 1.012985, 0.5075000000000002, 0.5420850000000003, 0.5075000000000002, 0.5045850000000002]","[[0.4924999999999998, 0.4954149999999998, 0.01122500000000004, 0.008774999999999977, 0.49749999999999983, 0.46291499999999974, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.012275000000000258, 0.009340000000000126, 0.49749999999999983, 0.46291499999999974, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.017015000000000224, 0.012985000000000024, 0.4924999999999998, 0.45791499999999974, 0.4924999999999998, 0.4954149999999998], [0.49250000000000016, 0.49541500000000016, 0.01122500000000004, 0.008774999999999977, 0.49750000000000016, 0.46291500000000024, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.012274999999999814, 0.009339999999999904, 0.49750000000000016, 0.46291500000000024, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.01701499999999978, 0.012985000000000024, 0.49250000000000016, 0.4579150000000003, 0.49250000000000016, 0.49541500000000016]]","[Int64[], [1]]",1
3,"[[""1.728078347691627e9""], [""1.728078347691724e9""]]","[[""1.72807834777349e9""], String[]]","[[0.02802], Float64[]]","[[0.0818629264831543], Float64[]]",0.0818629264831543,0.0011470317840576172,0.08300995826721191,"[0.015000000000000069, 0.009170000000000067, 1.0073900000000002, 1.002755, 0.0026300000000000767, 0.06801999999999991, 0.015000000000000069, 0.009165000000000034, 0.015000000000000069, 0.009170000000000067, 1.0080149999999999, 1.00282, 0.0024200000000000887, 0.0652899999999999, 0.015000000000000069, 0.009165000000000034, 0.015000000000000069, 0.009170000000000067, 1.012365, 1.0057600000000002, 0.01138500000000009, 0.07172499999999987, 0.015000000000000069, 0.009165000000000034]","[[6.938893903907228e-17, 6.765421556309548e-17, 0.015060000000000184, 0.014795000000000114, 0.002370000000000077, 0.0061499999999999125, 6.938893903907228e-17, 5.000000000034491e-6, 6.938893903907228e-17, 6.765421556309548e-17, 0.016534999999999855, 0.015860000000000096, 0.0025800000000000887, 0.008879999999999902, 6.938893903907228e-17, 5.000000000034491e-6, 6.938893903907228e-17, 6.765421556309548e-17, 0.021664999999999934, 0.020210000000000172, 0.0036150000000000895, 0.012444999999999873, 6.938893903907228e-17, 5.000000000034491e-6], [6.938893903907228e-17, 6.765421556309548e-17, 0.015059999999999851, 0.014794999999999892, 0.0023699999999999234, 0.006150000000000086, 6.938893903907228e-17, 4.999999999965102e-6, 6.938893903907228e-17, 6.765421556309548e-17, 0.01653500000000019, 0.015859999999999985, 0.0025799999999999114, 0.008880000000000096, 6.938893903907228e-17, 4.999999999965102e-6, 6.938893903907228e-17, 6.765421556309548e-17, 0.021665000000000045, 0.02020999999999984, 0.00361499999999991, 0.012445000000000123, 6.938893903907228e-17, 4.999999999965102e-6]]","[[1], Int64[]]",2
4,"[[""1.728078347774832e9""], [""1.728078347774948e9""]]","[[""1.728078347873292e9""], [""1.728078347900408e9""]]","[[0.02397], [0.07438]]","[[0.09845995903015137], [0.12546014785766602]]",0.12546014785766602,0.0010650157928466797,0.1265251636505127,"[0.014999999999999986, 0.0, 1.0409650000000001, 1.05586, -0.22633, -0.11059499999999997, 0.014999999999999986, 5.551115123125783e-17, 0.014999999999999986, 0.0, 1.041805, 1.0563449999999999, -0.22597000000000006, -0.13004999999999997, 0.014999999999999986, 5.551115123125783e-17, 0.014999999999999986, 0.0, 1.04476, 1.0581550000000002, -0.22611, -0.09528999999999996, 0.014999999999999986, 5.551115123125783e-17]","[[1.3877787807814457e-17, 0.00917, 0.026834999999999942, 0.046640000000000015, 0.23133, 0.18476500000000004, 1.3877787807814457e-17, 0.009170000000000055, 1.3877787807814457e-17, 0.00917, 0.02573499999999984, 0.04615500000000017, 0.23096999999999995, 0.20422000000000004, 1.3877787807814457e-17, 0.009170000000000055, 1.3877787807814457e-17, 0.00917, 0.022900000000000142, 0.04434499999999986, 0.24111000000000002, 0.17946000000000004, 1.3877787807814457e-17, 0.009170000000000055], [1.3877787807814457e-17, 0.00917, 0.026835000000000164, 0.046640000000000015, 0.23133, 0.18476499999999996, 1.3877787807814457e-17, 0.009169999999999944, 1.3877787807814457e-17, 0.00917, 0.025735000000000063, 0.046154999999999946, 0.23097000000000006, 0.20421999999999996, 1.3877787807814457e-17, 0.009169999999999944, 1.3877787807814457e-17, 0.00917, 0.02289999999999992, 0.04434500000000008, 0.24111, 0.17945999999999995, 1.3877787807814457e-17, 0.009169999999999944]]","[[2], [2]]",3
5,"[[""1.72807834790165e9""], [""1.728078347901759e9""]]","[[""1.72807834799366e9""], [""1.728078348024324e9""]]","[[0.02431], [0.06653]]","[[0.0920100212097168], [0.12256503105163574]]",0.12256503105163574,0.0010480880737304688,0.12361311912536621,"[0.014999999999999986, 0.0, 1.04938, 1.064275, -0.22633, -0.110595, 0.014999999999999986, -5.551115123125783e-17, 0.014999999999999986, 0.0, 1.0504149999999999, 1.0649600000000001, -0.225975, -0.13005, 0.014999999999999986, -5.551115123125783e-17, 0.014999999999999986, 0.0, 1.0566250000000001, 1.0700199999999997, -0.22611000000000003, -0.09528500000000002, 0.014999999999999986, -5.551115123125783e-17]","[[1.3877787807814457e-17, 0.00917, 0.018420000000000103, 0.03822499999999995, 0.23133, 0.184765, 1.3877787807814457e-17, 0.009169999999999944, 1.3877787807814457e-17, 0.00917, 0.017125000000000057, 0.03753999999999991, 0.230975, 0.20422, 1.3877787807814457e-17, 0.009169999999999944, 1.3877787807814457e-17, 0.00917, 0.011034999999999906, 0.032480000000000286, 0.24111, 0.17945499999999998, 1.3877787807814457e-17, 0.009169999999999944], [1.3877787807814457e-17, 0.00917, 0.01841999999999988, 0.038225000000000176, 0.23133, 0.184765, 1.3877787807814457e-17, 0.009170000000000055, 1.3877787807814457e-17, 0.00917, 0.017124999999999835, 0.03754000000000013, 0.230975, 0.20422, 1.3877787807814457e-17, 0.009170000000000055, 1.3877787807814457e-17, 0.00917, 0.011035000000000128, 0.03247999999999984, 0.24111000000000005, 0.17945500000000003, 1.3877787807814457e-17, 0.009170000000000055]]","[[3], [3]]",4
6,"[[""1.728078348025561e9""], [""1.728078348025664e9""]]","[[""1.728078348113642e9""], [""1.728078348154449e9""]]","[[0.02379], [0.07218]]","[[0.08808088302612305], [0.1287848949432373]]",0.1287848949432373,0.001046895980834961,0.12983179092407227,"[0.014999999999999986, 0.0, 1.0349100000000002, 1.044625, -0.123665, -0.06657500000000002, 0.014999999999999986, 2.7755575615628914e-17, 0.014999999999999986, 0.0, 1.02669, 1.0328, -0.12079999999999999, -0.065715, 0.014999999999999986, 2.7755575615628914e-17, 0.014999999999999986, 0.0, 1.0353249999999998, 1.0435, -0.11120499999999998, -0.06317500000000001, 0.014999999999999986, 2.7755575615628914e-17]","[[1.3877787807814457e-17, 0.00917, 0.006829999999999892, 0.018774999999999986, 0.128665, 0.10407499999999997, 1.3877787807814457e-17, 0.009170000000000027, 1.3877787807814457e-17, 0.00917, 0.0012599999999998168, 0.010320000000000107, 0.12580000000000002, 0.103215, 1.3877787807814457e-17, 0.009170000000000027, 1.3877787807814457e-17, 0.00917, 0.005445000000000144, 0.0186599999999999, 0.126205, 0.110675, 1.3877787807814457e-17, 0.009170000000000027], [1.3877787807814457e-17, 0.00917, 0.006830000000000114, 0.018774999999999986, 0.128665, 0.10407500000000003, 1.3877787807814457e-17, 0.009169999999999972, 1.3877787807814457e-17, 0.00917, 0.0012600000000000389, 0.010319999999999885, 0.1258, 0.103215, 1.3877787807814457e-17, 0.009169999999999972, 1.3877787807814457e-17, 0.00917, 0.005444999999999922, 0.01866000000000012, 0.12620499999999998, 0.11067500000000001, 1.3877787807814457e-17, 0.009169999999999972]]","[[4], [4]]",5
7,"[[""1.728078348155687e9""], [""1.728078348155816e9""]]","[[""1.728078348253153e9""], [""1.728078348284179e9""]]","[[0.0225], [0.07209]]","[[0.09746599197387695], [0.12836289405822754]]",0.12836289405822754,0.0010590553283691406,0.12942194938659668,"[0.014999999999999986, 0.0, 1.0153949999999998, 1.01643, -0.006024999999999996, 0.0052650000000000075, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.00785, 1.0065000000000002, -0.008394999999999993, 0.010610000000000001, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.01639, 1.0151050000000001, 0.007765000000000001, 0.007600000000000006, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00841499999999984, 0.005160000000000053, 0.011025000000000004, 0.03223500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00973999999999986, 0.008140000000000147, 0.013395000000000008, 0.02689, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013459999999999805, 0.009705000000000075, 0.007235000000000001, 0.039900000000000005, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.008415000000000283, 0.005160000000000053, 0.011024999999999997, 0.03223499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009740000000000082, 0.008139999999999814, 0.013394999999999994, 0.026889999999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013460000000000027, 0.009704999999999853, 0.007234999999999998, 0.03989999999999999, 1.3877787807814457e-17, 0.00917]]","[[5], [5]]",6
8,"[[""1.72807834828543e9""], [""1.728078348285549e9""]]","[[""1.728078348371357e9""], [""1.728078348414222e9""]]","[[0.02238], [0.07447]]","[[0.08592700958251953], [0.12867307662963867]]",0.12867307662963867,0.0010380744934082031,0.12971115112304688,"[0.014999999999999986, 0.0, 1.00004, 0.9959850000000001, 0.053349999999999995, 0.051395, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9964200000000001, 0.9896649999999999, 0.05433, 0.062375, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.0051650000000003, 0.9986499999999998, 0.07020000000000001, 0.05234000000000001, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.013390000000000013, 0.01521500000000009, 0.048350000000000004, 0.013894999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01990000000000003, 0.02369499999999991, 0.04933, 0.024874999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02315500000000026, 0.02462999999999982, 0.0552, 0.00483999999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.013390000000000013, 0.015214999999999979, 0.04835, 0.013895000000000005, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019899999999999807, 0.023695000000000133, 0.049330000000000006, 0.024875, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.023154999999999593, 0.024630000000000152, 0.05520000000000001, 0.004840000000000011, 1.3877787807814457e-17, 0.00917]]","[[6], [6]]",7
9,"[[""1.728078348415458e9""], [""1.728078348415566e9""]]","[[""1.728078348503263e9""], [""1.728078348544431e9""]]","[[0.02135], [0.0671]]","[[0.08780503273010254], [0.12886500358581543]]",0.12886500358581543,0.001486063003540039,0.13035106658935547,"[0.014999999999999986, 0.0, 0.9953350000000002, 0.989355, 0.058445, 0.06770999999999999, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9940100000000001, 0.98666, 0.06128499999999999, 0.07324999999999998, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9991599999999998, 0.9914350000000001, 0.07201999999999999, 0.06814, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.01639500000000016, 0.02014499999999997, 0.053445000000000006, 0.03021, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019890000000000074, 0.024290000000000034, 0.056285, 0.03575000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.022009999999999863, 0.024695000000000022, 0.05702, 0.02063999999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.016394999999999826, 0.02014500000000008, 0.053445, 0.030209999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019889999999999963, 0.024290000000000034, 0.056284999999999995, 0.03574999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.022010000000000085, 0.02469499999999991, 0.05701999999999999, 0.020640000000000006, 1.3877787807814457e-17, 0.00917]]","[[7], [7]]",8
10,"[[""1.728078348546231e9""], [""1.72807834854639e9""]]","[[""1.728078348641423e9""], [""1.728078348674121e9""]]","[[0.02162], [0.06508]]","[[0.09519195556640625], [0.1277308464050293]]",0.1277308464050293,0.0010561943054199219,0.12878704071044922,"[0.014999999999999986, 0.0, 1.00064, 0.9945550000000002, 0.033819999999999996, 0.06741, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.995865, 0.9906800000000001, 0.036195, 0.05891500000000001, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.996805, 0.9905000000000002, 0.04355499999999999, 0.06304499999999999, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.018019999999999925, 0.019825000000000204, 0.028820000000000005, 0.014539999999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013554999999999984, 0.016020000000000145, 0.031195000000000007, 0.02141499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.015375000000000028, 0.017340000000000133, 0.028555000000000004, 0.015545000000000003, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.018019999999999925, 0.01982499999999987, 0.028819999999999995, 0.014539999999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013554999999999984, 0.016019999999999812, 0.031194999999999997, 0.02141500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.015375000000000028, 0.01733999999999991, 0.02855499999999999, 0.01554499999999999, 1.3877787807814457e-17, 0.00917]]","[[8], [8]]",9
